"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,9,"G4","Allegiant Air","DEN","Denver, CO: Denver International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,9,"G4","Allegiant Air","EWR","Newark, NJ: Newark Liberty International",53.00,4.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,95.00,58.00,0.00,37.00,0.00,0.00,
2019,9,"G4","Allegiant Air","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",178.00,40.00,6.30,1.94,12.81,0.00,18.95,15.00,0.00,1738.00,454.00,104.00,382.00,0.00,798.00,
2019,9,"G4","Allegiant Air","LAS","Las Vegas, NV: McCarran International",668.00,107.00,33.28,5.89,20.50,2.93,44.40,0.00,0.00,6847.00,3700.00,391.00,717.00,97.00,1942.00,
2019,9,"G4","Allegiant Air","LAX","Los Angeles, CA: Los Angeles International",77.00,10.00,1.57,0.69,3.27,0.00,4.47,0.00,0.00,485.00,56.00,11.00,128.00,0.00,290.00,
2019,9,"G4","Allegiant Air","SAN","San Diego, CA: San Diego International",2.00,1.00,0.09,0.00,0.26,0.00,0.65,0.00,0.00,57.00,5.00,0.00,15.00,0.00,37.00,
2019,9,"HA","Hawaiian Airlines Inc.","BOS","Boston, MA: Logan International",23.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,680.00,680.00,0.00,0.00,0.00,0.00,
2019,9,"HA","Hawaiian Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",2836.00,212.00,120.62,1.86,3.52,0.00,86.00,12.00,1.00,9610.00,6450.00,35.00,137.00,0.00,2988.00,
2019,9,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",30.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,1.00,416.00,416.00,0.00,0.00,0.00,0.00,
2019,9,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",77.00,19.00,17.06,0.00,0.00,0.00,1.94,0.00,0.00,668.00,508.00,0.00,0.00,0.00,160.00,
2019,9,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",179.00,43.00,37.99,0.00,0.00,0.00,5.01,1.00,0.00,1760.00,1612.00,0.00,0.00,0.00,148.00,
2019,9,"HA","Hawaiian Airlines Inc.","PDX","Portland, OR: Portland International",59.00,29.00,25.14,0.00,0.00,0.57,3.29,0.00,0.00,1101.00,882.00,0.00,0.00,12.00,207.00,
2019,9,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",30.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,1.00,275.00,275.00,0.00,0.00,0.00,0.00,
2019,9,"HA","Hawaiian Airlines Inc.","SAN","San Diego, CA: San Diego International",60.00,16.00,14.97,0.00,0.00,0.00,1.03,0.00,1.00,502.00,453.00,0.00,0.00,0.00,49.00,
2019,9,"HA","Hawaiian Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",60.00,28.00,22.63,0.45,2.02,0.00,2.90,0.00,0.00,963.00,655.00,30.00,75.00,0.00,203.00,
2019,9,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",59.00,23.00,23.00,0.00,0.00,0.00,0.00,3.00,0.00,847.00,847.00,0.00,0.00,0.00,0.00,
2019,9,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,9,"MQ","Envoy Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",60.00,15.00,2.35,0.69,4.58,0.00,7.39,3.00,0.00,1041.00,92.00,49.00,196.00,0.00,704.00,
2019,9,"MQ","Envoy Air","CLT","Charlotte, NC: Charlotte Douglas International",463.00,45.00,14.07,1.81,8.79,0.00,20.34,6.00,1.00,3171.00,1182.00,185.00,310.00,0.00,1494.00,
2019,9,"MQ","Envoy Air","DCA","Washington, DC: Ronald Reagan Washington National",112.00,3.00,0.00,0.00,0.69,0.00,2.31,0.00,0.00,121.00,0.00,0.00,11.00,0.00,110.00,
2019,9,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",5126.00,545.00,123.36,35.21,161.27,3.50,221.66,40.00,7.00,38576.00,11371.00,2926.00,8935.00,84.00,15260.00,
2019,9,"MQ","Envoy Air","DTW","Detroit, MI: Detroit Metro Wayne County",84.00,14.00,2.95,0.00,5.66,0.00,5.38,3.00,1.00,832.00,146.00,0.00,325.00,0.00,361.00,
2019,9,"MQ","Envoy Air","EWR","Newark, NJ: Newark Liberty International",47.00,12.00,2.22,0.00,7.37,0.00,2.40,2.00,0.00,815.00,229.00,0.00,365.00,0.00,221.00,
2019,9,"MQ","Envoy Air","IAH","Houston, TX: George Bush Intercontinental/Houston",29.00,11.00,0.95,0.03,4.18,0.00,5.84,2.00,0.00,680.00,62.00,4.00,244.00,0.00,370.00,
2019,9,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",360.00,49.00,5.00,0.00,21.58,0.00,22.42,11.00,3.00,2705.00,228.00,0.00,899.00,0.00,1578.00,
2019,9,"MQ","Envoy Air","LGA","New York, NY: LaGuardia",737.00,184.00,13.71,1.50,125.73,0.00,43.05,20.00,2.00,13409.00,1232.00,119.00,7545.00,0.00,4513.00,
2019,9,"MQ","Envoy Air","MIA","Miami, FL: Miami International",1003.00,106.00,43.60,3.25,12.14,0.00,47.02,36.00,1.00,8109.00,4236.00,255.00,377.00,0.00,3241.00,
2019,9,"MQ","Envoy Air","MSP","Minneapolis, MN: Minneapolis-St Paul International",5.00,1.00,0.00,0.00,0.35,0.00,0.65,1.00,0.00,20.00,0.00,0.00,7.00,0.00,13.00,
2019,9,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",5819.00,1400.00,181.61,77.73,604.49,1.54,534.64,284.00,8.00,112065.00,22170.00,10945.00,42592.00,96.00,36262.00,
2019,9,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",802.00,77.00,23.07,0.01,36.09,0.00,17.83,27.00,4.00,4775.00,1193.00,1.00,1904.00,0.00,1677.00,
2019,9,"NK","Spirit Air Lines","BOS","Boston, MA: Logan International",380.00,58.00,9.92,2.08,32.38,0.00,13.63,21.00,0.00,3398.00,453.00,118.00,1631.00,0.00,1196.00,
2019,9,"NK","Spirit Air Lines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",807.00,103.00,24.28,2.08,42.33,0.10,34.21,24.00,0.00,5014.00,1370.00,109.00,1851.00,8.00,1676.00,
2019,9,"NK","Spirit Air Lines","CLT","Charlotte, NC: Charlotte Douglas International",120.00,21.00,3.16,0.00,12.82,0.00,5.02,6.00,0.00,833.00,161.00,0.00,407.00,0.00,265.00,
2019,9,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",402.00,59.00,13.13,0.71,33.02,1.00,11.15,11.00,0.00,3627.00,1225.00,34.00,1483.00,44.00,841.00,
2019,9,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",749.00,80.00,18.95,0.79,39.23,0.00,21.02,15.00,1.00,5182.00,1254.00,42.00,2183.00,0.00,1703.00,
2019,9,"NK","Spirit Air Lines","DTW","Detroit, MI: Detroit Metro Wayne County",844.00,91.00,33.08,0.00,38.97,0.19,18.76,39.00,0.00,6766.00,2496.00,0.00,2927.00,10.00,1333.00,
2019,9,"NK","Spirit Air Lines","EWR","Newark, NJ: Newark Liberty International",331.00,53.00,7.55,0.00,34.71,0.00,10.74,18.00,0.00,4230.00,470.00,0.00,2069.00,0.00,1691.00,
2019,9,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1606.00,175.00,50.24,8.50,76.51,0.00,39.75,99.00,0.00,15086.00,5775.00,1484.00,5007.00,0.00,2820.00,
2019,9,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",621.00,77.00,14.99,0.94,45.88,0.90,14.29,39.00,2.00,5101.00,503.00,264.00,2581.00,18.00,1735.00,
2019,9,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1652.00,174.00,49.72,5.93,72.03,1.54,44.78,25.00,1.00,11827.00,4115.00,342.00,4110.00,69.00,3191.00,
2019,9,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",698.00,88.00,26.56,1.73,45.29,0.00,14.42,10.00,1.00,6081.00,1519.00,186.00,2733.00,0.00,1643.00,
2019,9,"NK","Spirit Air Lines","LGA","New York, NY: LaGuardia",330.00,82.00,9.11,0.83,63.47,0.26,8.33,12.00,3.00,5252.00,1314.00,125.00,3400.00,9.00,404.00,
2019,9,"NK","Spirit Air Lines","MCO","Orlando, FL: Orlando International",1375.00,117.00,30.38,9.31,40.50,0.00,36.81,178.00,0.00,10954.00,2966.00,1546.00,2902.00,0.00,3540.00,
2019,9,"NK","Spirit Air Lines","MSP","Minneapolis, MN: Minneapolis-St Paul International",302.00,33.00,7.64,1.00,11.20,0.00,13.16,7.00,1.00,1684.00,251.00,31.00,618.00,0.00,784.00,
2019,9,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",808.00,150.00,21.46,6.95,92.49,1.13,27.97,30.00,1.00,11864.00,3329.00,713.00,5557.00,25.00,2240.00,
2019,9,"NK","Spirit Air Lines","PDX","Portland, OR: Portland International",84.00,7.00,1.00,0.00,3.02,0.00,2.98,0.00,0.00,307.00,38.00,0.00,72.00,0.00,197.00,
2019,9,"NK","Spirit Air Lines","PHL","Philadelphia, PA: Philadelphia International",348.00,48.00,13.43,0.82,23.45,0.00,10.30,14.00,1.00,3533.00,892.00,32.00,1938.00,0.00,671.00,
2019,9,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,9,"NK","Spirit Air Lines","SAN","San Diego, CA: San Diego International",169.00,17.00,7.00,0.00,6.00,0.00,4.00,2.00,0.00,853.00,331.00,0.00,212.00,0.00,310.00,
2019,9,"NK","Spirit Air Lines","SEA","Seattle, WA: Seattle/Tacoma International",153.00,25.00,5.62,0.00,13.82,0.00,5.56,0.00,0.00,1118.00,248.00,0.00,619.00,0.00,251.00,
2019,9,"NK","Spirit Air Lines","TPA","Tampa, FL: Tampa International",446.00,42.00,11.15,0.26,19.52,1.00,10.07,4.00,0.00,3227.00,605.00,6.00,1032.00,16.00,1568.00,
2019,9,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",100.00,12.00,2.58,0.04,2.04,0.00,7.35,0.00,1.00,686.00,163.00,4.00,110.00,0.00,409.00,
2019,9,"OH","PSA Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7947.00,772.00,185.78,18.71,121.90,0.90,444.71,175.00,6.00,53584.00,16987.00,1754.00,4935.00,40.00,29868.00,
2019,9,"OH","PSA Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",2458.00,381.00,99.51,4.74,63.78,0.73,212.24,45.00,9.00,30932.00,9177.00,244.00,2965.00,65.00,18481.00,
2019,9,"OH","PSA Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",58.00,9.00,3.42,0.00,3.58,0.00,1.99,0.00,0.00,452.00,139.00,0.00,229.00,0.00,84.00,
2019,9,"OH","PSA Airlines Inc.","IAD","Washington, DC: Washington Dulles International",173.00,25.00,10.88,0.24,6.73,0.00,7.15,1.00,0.00,1659.00,655.00,37.00,258.00,0.00,709.00,
2019,9,"OH","PSA Airlines Inc.","LGA","New York, NY: LaGuardia",182.00,53.00,10.60,1.00,24.61,0.00,16.79,7.00,0.00,3410.00,594.00,49.00,1392.00,0.00,1375.00,
2019,9,"OH","PSA Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",1253.00,198.00,58.78,2.15,42.50,0.01,94.55,35.00,3.00,15088.00,4856.00,104.00,2878.00,4.00,7246.00,
2019,9,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1999.00,164.00,46.98,16.42,30.36,2.00,68.24,18.00,10.00,12239.00,3894.00,2946.00,1273.00,36.00,4090.00,
2019,9,"OO","SkyWest Airlines Inc.","BOS","Boston, MA: Logan International",180.00,21.00,4.40,2.01,5.58,0.00,9.01,1.00,0.00,1208.00,305.00,175.00,240.00,0.00,488.00,
2019,9,"OO","SkyWest Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",24.00,2.00,0.00,0.00,1.09,0.00,0.91,1.00,0.00,70.00,0.00,0.00,28.00,0.00,42.00,
2019,9,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",120.00,12.00,5.03,0.81,1.81,0.00,4.36,2.00,1.00,1831.00,1435.00,25.00,44.00,0.00,327.00,
2019,9,"OO","SkyWest Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",29.00,2.00,0.00,0.00,1.42,0.00,0.58,1.00,0.00,79.00,0.00,0.00,50.00,0.00,29.00,
2019,9,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",4458.00,616.00,142.14,23.59,236.78,0.00,213.49,20.00,9.00,53502.00,21231.00,2143.00,12938.00,0.00,17190.00,
2019,9,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1397.00,191.00,55.19,10.57,51.08,0.69,73.47,9.00,0.00,17304.00,7154.00,664.00,2482.00,11.00,6993.00,
2019,9,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",3837.00,490.00,107.21,29.32,129.82,0.00,223.65,19.00,8.00,36943.00,12195.00,4053.00,4737.00,0.00,15958.00,
2019,9,"OO","SkyWest Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",92.00,15.00,3.00,1.00,9.00,0.00,2.00,0.00,0.00,1128.00,322.00,16.00,645.00,0.00,145.00,
2019,9,"OO","SkyWest Airlines Inc.","IAD","Washington, DC: Washington Dulles International",390.00,34.00,10.98,2.12,6.89,0.00,14.01,2.00,0.00,3811.00,2010.00,90.00,219.00,0.00,1492.00,
2019,9,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",1027.00,199.00,35.48,7.35,94.49,0.00,61.68,40.00,10.00,12074.00,3024.00,1208.00,4049.00,0.00,3793.00,
2019,9,"OO","SkyWest Airlines Inc.","JFK","New York, NY: John F. Kennedy International",203.00,30.00,3.93,0.31,19.52,0.00,6.24,2.00,0.00,2357.00,521.00,57.00,992.00,0.00,787.00,
2019,9,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",154.00,7.00,2.00,0.00,2.00,0.00,3.00,0.00,0.00,428.00,117.00,0.00,67.00,0.00,244.00,
2019,9,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2581.00,294.00,77.16,4.19,80.05,0.00,132.60,12.00,1.00,25872.00,13210.00,586.00,2658.00,0.00,9418.00,
2019,9,"OO","SkyWest Airlines Inc.","LGA","New York, NY: LaGuardia",901.00,206.00,26.83,9.06,118.55,0.00,51.56,8.00,1.00,14124.00,3215.00,1063.00,6135.00,0.00,3711.00,
2019,9,"OO","SkyWest Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",208.00,28.00,7.71,4.10,3.84,0.00,12.35,0.00,0.00,2993.00,422.00,1683.00,138.00,0.00,750.00,
2019,9,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",3463.00,432.00,80.71,46.17,142.43,1.74,160.95,10.00,6.00,39798.00,13946.00,8297.00,5259.00,83.00,12213.00,
2019,9,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5582.00,1261.00,191.00,33.88,556.23,0.94,478.95,238.00,11.00,127329.00,34939.00,4068.00,50903.00,15.00,37404.00,
2019,9,"OO","SkyWest Airlines Inc.","PDX","Portland, OR: Portland International",708.00,65.00,11.01,0.89,25.95,0.00,27.15,1.00,0.00,2786.00,661.00,17.00,925.00,0.00,1183.00,
2019,9,"OO","SkyWest Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",1.00,1.00,0.99,0.00,0.00,0.00,0.01,0.00,0.00,171.00,169.00,0.00,0.00,0.00,2.00,
2019,9,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1086.00,94.00,24.59,2.00,28.31,0.00,39.10,9.00,8.00,8906.00,4223.00,114.00,1320.00,0.00,3249.00,
2019,9,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",567.00,41.00,17.82,1.00,4.94,1.00,16.24,1.00,0.00,1958.00,1077.00,34.00,131.00,16.00,700.00,
2019,9,"OO","SkyWest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",784.00,86.00,18.38,3.21,41.73,0.00,22.68,0.00,1.00,3641.00,1085.00,224.00,1182.00,0.00,1150.00,
2019,9,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2841.00,691.00,76.87,4.04,472.74,0.35,137.00,272.00,73.00,78647.00,14990.00,219.00,49833.00,13.00,13592.00,
2019,9,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3623.00,309.00,68.46,17.50,104.22,0.00,118.82,27.00,0.00,19373.00,6381.00,1567.00,2864.00,0.00,8561.00,
2019,9,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",338.00,55.00,20.95,0.39,14.70,0.00,18.97,1.00,1.00,3215.00,1349.00,37.00,561.00,0.00,1268.00,
2019,9,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",1184.00,201.00,34.09,6.95,75.55,0.00,84.41,9.00,1.00,13917.00,1880.00,652.00,3763.00,0.00,7622.00,
2019,9,"UA","United Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",287.00,57.00,16.12,1.10,16.99,0.00,22.79,2.00,0.00,3271.00,718.00,150.00,530.00,0.00,1873.00,
2019,9,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",111.00,20.00,2.71,0.10,7.76,0.00,9.42,1.00,0.00,1337.00,191.00,8.00,345.00,0.00,793.00,
2019,9,"UA","United Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",321.00,56.00,12.96,3.36,17.49,0.00,22.19,6.00,1.00,3098.00,634.00,302.00,702.00,0.00,1460.00,
2019,9,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",6017.00,854.00,190.99,23.30,374.26,0.00,265.45,32.00,8.00,53648.00,14677.00,1948.00,16469.00,0.00,20554.00,
2019,9,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",645.00,124.00,32.89,4.11,32.24,0.00,54.75,10.00,0.00,8151.00,1727.00,357.00,1526.00,0.00,4541.00,
2019,9,"UA","United Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",177.00,40.00,10.27,3.91,8.61,0.00,17.21,2.00,0.00,2066.00,313.00,242.00,326.00,0.00,1185.00,
2019,9,"UA","United Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",4713.00,933.00,161.16,12.57,537.28,0.00,221.99,63.00,8.00,72786.00,14634.00,1764.00,32457.00,0.00,23931.00,
2019,9,"UA","United Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",412.00,81.00,13.18,1.79,34.85,0.00,31.18,24.00,0.00,3187.00,487.00,140.00,1127.00,0.00,1433.00,
2019,9,"UA","United Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",404.00,80.00,37.00,2.29,21.48,0.00,19.23,1.00,2.00,6862.00,3226.00,77.00,629.00,0.00,2930.00,
2019,9,"UA","United Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",2210.00,290.00,94.35,5.92,64.08,0.00,125.65,17.00,3.00,23049.00,7122.00,509.00,2322.00,0.00,13096.00,
2019,9,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",4688.00,788.00,140.01,17.25,408.30,0.00,222.45,188.00,43.00,49893.00,12210.00,1497.00,16223.00,0.00,19963.00,
2019,9,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1165.00,185.00,55.65,8.36,47.99,0.00,73.00,6.00,1.00,11360.00,2944.00,923.00,1809.00,0.00,5684.00,
2019,9,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2344.00,309.00,93.44,14.34,79.19,0.00,122.03,23.00,3.00,20874.00,5608.00,1694.00,3078.00,0.00,10494.00,
2019,9,"UA","United Air Lines Inc.","LGA","New York, NY: LaGuardia",752.00,220.00,15.92,7.66,140.07,0.00,56.36,14.00,10.00,11892.00,909.00,566.00,6513.00,0.00,3904.00,
2019,9,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",908.00,110.00,26.61,5.05,31.60,0.00,46.74,58.00,1.00,6805.00,1515.00,423.00,1086.00,0.00,3781.00,
2019,9,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",269.00,48.00,15.42,1.60,13.26,0.00,17.72,2.00,0.00,3127.00,895.00,89.00,596.00,0.00,1547.00,
2019,9,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",334.00,65.00,13.27,3.71,23.17,0.00,24.84,3.00,0.00,3912.00,591.00,283.00,964.00,0.00,2074.00,
2019,9,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6867.00,1259.00,208.46,33.59,613.95,0.00,403.00,104.00,18.00,114691.00,18802.00,6994.00,52493.00,0.00,36402.00,
2019,9,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",621.00,107.00,31.66,4.62,22.20,0.00,48.52,4.00,0.00,7247.00,2393.00,584.00,892.00,0.00,3378.00,
2019,9,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",388.00,71.00,13.68,1.93,28.02,0.00,27.37,5.00,1.00,4576.00,1223.00,157.00,1197.00,0.00,1999.00,
2019,9,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",639.00,120.00,21.60,8.08,31.41,0.00,58.92,7.00,4.00,8418.00,1096.00,1195.00,1463.00,0.00,4664.00,
2019,9,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",847.00,125.00,27.41,7.91,32.89,0.00,56.80,8.00,5.00,8571.00,1465.00,1545.00,1215.00,0.00,4346.00,
2019,9,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",876.00,173.00,37.08,6.48,71.16,0.00,58.28,8.00,2.00,9556.00,2251.00,418.00,2283.00,0.00,4604.00,
2019,9,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",4505.00,1345.00,126.39,12.82,955.28,0.00,250.51,53.00,8.00,129863.00,13623.00,932.00,88311.00,0.00,26997.00,
2019,9,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",118.00,17.00,4.52,1.21,5.18,0.00,6.09,2.00,0.00,1717.00,294.00,736.00,204.00,0.00,483.00,
2019,9,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",547.00,87.00,17.11,5.41,31.48,0.00,33.00,4.00,1.00,6767.00,1317.00,681.00,1326.00,0.00,3443.00,
2019,9,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3115.00,300.00,89.40,2.86,98.53,0.98,108.23,40.00,14.00,12897.00,3793.00,445.00,3864.00,116.00,4679.00,
2019,9,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",832.00,109.00,40.98,1.87,44.08,0.00,22.07,4.00,1.00,7241.00,2856.00,345.00,2848.00,0.00,1192.00,
2019,9,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5610.00,352.00,120.73,7.27,67.35,0.89,155.76,77.00,1.00,16946.00,6255.00,987.00,2222.00,24.00,7458.00,
2019,9,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",259.00,19.00,6.91,0.00,5.65,0.00,6.44,7.00,0.00,690.00,253.00,0.00,200.00,0.00,237.00,
2019,9,"WN","Southwest Airlines Co.","DCA","Washington, DC: Ronald Reagan Washington National",1338.00,116.00,43.08,0.40,20.60,0.56,51.36,13.00,4.00,6267.00,2741.00,12.00,837.00,14.00,2663.00,
2019,9,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5991.00,746.00,209.15,13.57,286.09,3.69,233.49,49.00,7.00,35551.00,9961.00,1277.00,12328.00,232.00,11753.00,
2019,9,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",484.00,60.00,22.07,1.71,17.69,0.00,18.53,4.00,0.00,3051.00,1092.00,90.00,862.00,0.00,1007.00,
2019,9,"WN","Southwest Airlines Co.","EWR","Newark, NJ: Newark Liberty International",405.00,84.00,22.16,1.82,43.09,1.00,15.94,11.00,0.00,4642.00,1357.00,141.00,2261.00,54.00,829.00,
2019,9,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1432.00,141.00,57.03,1.52,42.24,0.00,40.21,80.00,3.00,6405.00,2757.00,64.00,1130.00,0.00,2454.00,
2019,9,"WN","Southwest Airlines Co.","HNL","Honolulu, HI: Daniel K Inouye International",330.00,23.00,14.43,0.00,0.08,0.00,8.49,0.00,0.00,1192.00,719.00,0.00,3.00,0.00,470.00,
2019,9,"WN","Southwest Airlines Co.","IAD","Washington, DC: Washington Dulles International",140.00,12.00,5.77,0.17,3.95,0.00,2.11,0.00,0.00,735.00,387.00,12.00,174.00,0.00,162.00,
2019,9,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",5959.00,461.00,156.91,7.37,93.29,0.00,203.43,48.00,2.00,20802.00,7296.00,501.00,2741.00,0.00,10264.00,
2019,9,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3382.00,338.00,136.76,4.43,62.48,0.53,133.80,79.00,3.00,15487.00,6295.00,626.00,1913.00,10.00,6643.00,
2019,9,"WN","Southwest Airlines Co.","LGA","New York, NY: LaGuardia",1018.00,247.00,44.01,4.30,151.83,0.00,46.86,13.00,2.00,11708.00,2496.00,695.00,6257.00,0.00,2260.00,
2019,9,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",2490.00,174.00,77.02,4.91,24.38,0.00,67.68,149.00,2.00,11320.00,5100.00,303.00,1141.00,0.00,4776.00,
2019,9,"WN","Southwest Airlines Co.","MDW","Chicago, IL: Chicago Midway International",6595.00,602.00,192.29,9.58,130.52,0.00,269.60,210.00,33.00,27850.00,8660.00,827.00,5099.00,0.00,13264.00,
2019,9,"WN","Southwest Airlines Co.","MSP","Minneapolis, MN: Minneapolis-St Paul International",630.00,95.00,38.95,1.59,30.12,0.00,24.35,4.00,1.00,5319.00,2344.00,169.00,1266.00,0.00,1540.00,
2019,9,"WN","Southwest Airlines Co.","PDX","Portland, OR: Portland International",1151.00,110.00,35.25,1.00,16.27,0.00,57.48,1.00,2.00,5497.00,1765.00,49.00,642.00,0.00,3041.00,
